 RAX-2: TLE set good - Happy Tracking!
1341585618, 33.641309, 20.692539
1341585619, 33.734268, 20.818654
1341585620, 33.827979, 20.945354
1341585621, 33.922451, 21.072643
1341585622, 34.017693, 21.200525
1341585623, 34.113714, 21.329005
1341585624, 34.210524, 21.458086
1341585625, 34.308137, 21.587777
1341585626, 34.406556, 21.718073
1341585627, 34.505794, 21.848982
1341585628, 34.605861, 21.980508
1341585629, 34.706768, 22.112657
1341585630, 34.808527, 22.245430
1341585631, 34.911147, 22.378834
1341585632, 35.014643, 22.512877
1341585633, 35.119020, 22.647552
1341585634, 35.224291, 22.782869
1341585635, 35.330469, 22.918832
1341585636, 35.437566, 23.055445
1341585637, 35.545593, 23.192712
1341585638, 35.654562, 23.330638
1341585639, 35.764487, 23.469225
1341585640, 35.875383, 23.608485
1341585641, 35.987255, 23.748409
1341585642, 36.100120, 23.889008
1341585643, 36.213991, 24.030285
1341585644, 36.328881, 24.172244
1341585645, 36.444805, 24.314890
1341585646, 36.561775, 24.458226
1341585647, 36.679812, 24.602262
1341585648, 36.798919, 24.746991
1341585649, 36.919115, 24.892421
1341585650, 37.040416, 25.038557
1341585651, 37.162837, 25.185404
1341585652, 37.286392, 25.332963
1341585653, 37.411098, 25.481240
1341585654, 37.536975, 25.630244
1341585655, 37.664029, 25.779967
1341585656, 37.792281, 25.930418
1341585657, 37.921748, 26.081601
1341585658, 38.052447, 26.233520
1341585659, 38.184396, 26.386178
1341585660, 38.317610, 26.539578
1341585661, 38.452109, 26.693724
1341585662, 38.587916, 26.848626
1341585663, 38.725038, 27.004273
1341585664, 38.863499, 27.160677
1341585665, 39.003319, 27.317839
1341585666, 39.144516, 27.475763
1341585667, 39.287111, 27.634451
1341585668, 39.431123, 27.793908
1341585669, 39.576578, 27.954141
1341585670, 39.723486, 28.115141
1341585671, 39.871874, 28.276916
1341585672, 40.021763, 28.439470
1341585673, 40.173174, 28.602804
1341585674, 40.326130, 28.766922
1341585675, 40.480654, 28.931824
1341585676, 40.636768, 29.097513
1341585677, 40.794502, 29.263998
1341585678, 40.953867, 29.431266
1341585679, 41.114895, 29.599327
1341585680, 41.277608, 29.768182
1341585681, 41.442033, 29.937831
1341585682, 41.608195, 30.108277
1341585683, 41.776120, 30.279520
1341585684, 41.945841, 30.451568
1341585685, 42.117371, 30.624407
1341585686, 42.290745, 30.798046
1341585687, 42.465989, 30.972483
1341585688, 42.643134, 31.147720
1341585689, 42.822206, 31.323756
1341585690, 43.003236, 31.500591
1341585691, 43.186254, 31.678223
1341585692, 43.371297, 31.856660
1341585693, 43.558381, 32.035885
1341585694, 43.747545, 32.215906
1341585695, 43.938821, 32.396719
1341585696, 44.132241, 32.578322
1341585697, 44.327838, 32.760715
1341585698, 44.525647, 32.943894
1341585699, 44.725710, 33.127864
1341585700, 44.928044, 33.312606
1341585701, 45.132694, 33.498125
1341585702, 45.339695, 33.684417
1341585703, 45.549085, 33.871477
